OTU	log2FoldChange	p	padj	Domain	Phylum	Class	Order	Family	Genus	Species	density_min	density_max	sparsity_threshold	sparsity_apply	l2fc_threshold
OTU.1896	-0.759556084816241	0.802268229912123	1	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidisoma	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.1831	2.17748925242145	0.179480394814333	1	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.3855	0.72655180102833	0.212210739088341	1	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.5118	0.275037934720066	0.484926461626458	1	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.296	0.311899784169718	0.4045817115824	1	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.12506	0.954941692145009	0.322247669888243	1	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.28343	1.35938759239167	0.295316400557715	1	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium	NA	1.74	1.77	0.3	all	0.25
OTU.4011	-0.406872224061249	0.654334257425619	1	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidocella	NA	1.74	1.77	0.3	all	0.25
OTU.414	-0.560423789346266	0.967956486199373	1	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	NA	NA	1.74	1.77	0.3	all	0.25
OTU.1021	0.0634159352108019	0.616002148541657	1	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.38	0.314072762787067	0.350885279292578	1	Bacteria	Proteobacteria	Alphaproteobacteria	uncultured	NA	NA	NA	1.74	1.77	0.3	all	0.25
OTU.17690	0.833051263209662	0.425797819208028	1	Bacteria	Proteobacteria	Alphaproteobacteria	uncultured	NA	NA	NA	1.74	1.77	0.3	all	0.25
OTU.500	0.243869847095756	0.508858911488098	1	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Inquilinaceae	Inquilinus	NA	1.74	1.77	0.3	all	0.25
OTU.4545	0.180792280417363	0.536045276574095	1	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Inquilinaceae	Inquilinus	NA	1.74	1.77	0.3	all	0.25
OTU.608	0.834200403538428	0.135319672511821	1	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.1556	1.29467942332993	0.158805570327481	1	Bacteria	Proteobacteria	Alphaproteobacteria	Dongiales	Dongiaceae	Dongia	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.602	-0.474487191863898	0.791124190622787	1	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	Elsteraceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.1883	0.172671229862318	0.609718547205135	1	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	NA	1.74	1.77	0.3	all	0.25
OTU.28705	1.36616222390073	0.0478065112934951	1	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	NA	1.74	1.77	0.3	all	0.25
OTU.239	-0.0131524672676845	0.818237269469661	1	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.190	0.733020968807289	0.0490422509878018	1	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.1981	1.30603937931351	0.238085628796279	1	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.2473	1.73448781385727	0.0511056618736744	1	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	NA	NA	1.74	1.77	0.3	all	0.25
OTU.291	1.14671616233871	0.00416232821084619	0.370460200457509	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	uncultured alpha proteobacterium	uncultured alpha proteobacterium	1.74	1.77	0.3	all	0.25
OTU.1511	1.59278760664144	0.0299953733190007	1	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.723	0.262894740497734	0.492371180258584	1	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	NA	NA	1.74	1.77	0.3	all	0.25
OTU.8384	0.371417427958203	0.479102195649823	1	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	uncultured forest soil bacterium	uncultured forest soil bacterium	1.74	1.77	0.3	all	0.25
OTU.1127	-0.17005448659104	0.577760170170059	1	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.419	0.628198926652805	0.154197618877814	1	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.617	0.0153215659623305	0.754123898834882	1	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.109	-0.170524863259009	0.982724143473928	1	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.26612	0.631487447183867	0.32252730932593	1	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.29262	3.03123759251347	0.00635221646232937	0.470513585228323	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.10792	0.741247453629737	0.386769115042533	1	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.9174	0.373526580825909	0.481921352305465	1	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.11677	2.26474206924693	0.000123300849529126	0.0231089656698136	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.2582	-0.286285402475056	0.929143276097567	1	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.125	0.203841896604214	0.565791049563288	1	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.21774	-0.128733753383235	0.548361919193138	1	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.10042	1.02420349533667	0.344885120561851	1	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.20704	1.47112579314881	0.243934112279595	1	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.464	0.91493660175067	0.178512912501622	1	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	NA	NA	1.74	1.77	0.3	all	0.25
OTU.437	0.969195312266666	0.0144951305906579	0.815793373106917	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	NA	NA	1.74	1.77	0.3	all	0.25
OTU.7815	0.370653337863496	0.478208418496957	1	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	NA	NA	1.74	1.77	0.3	all	0.25
OTU.1080	0.877481580824787	0.00268156793138254	0.264066265785297	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.295	-0.153922048635682	0.946357167432389	1	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.13	0.503258899037229	0.111890188782198	1	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.211	0.89827284367578	0.0334814155464421	1	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.4778	1.81657075909451	0.147670772597395	1	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	URHD0088	NA	NA	1.74	1.77	0.3	all	0.25
OTU.34220	0.266508726873137	0.485602822453264	1	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	Elsteraceae	Aliidongia	NA	1.74	1.77	0.3	all	0.25
OTU.718	1.62335126397538	3.02620735253072e-05	0.00651194989563091	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	Elsteraceae	Aliidongia	NA	1.74	1.77	0.3	all	0.25
OTU.4638	0.157099201132192	0.538005608351625	1	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	NA	NA	NA	1.74	1.77	0.3	all	0.25
OTU.4560	2.62094049419283	0.110420225173044	1	Bacteria	Proteobacteria	Alphaproteobacteria	Holosporales	Holosporaceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.4886	1.25215099682558	0.368073187104159	1	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.2850	-0.510127822060545	0.9052943681653	1	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.4315	0.527253760202677	0.451517350047907	1	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.1871	0.0808760962417622	0.563338281173528	1	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.1618	-0.0185021307908099	0.676327976753349	1	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.23928	-0.337513792202343	0.667365046663258	1	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA	1.74	1.77	0.3	all	0.25
OTU.465	0.153974219648498	0.553516876578216	1	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.1493	0.878844582963988	0.166837959952468	1	Bacteria	Proteobacteria	Deltaproteobacteria	RCP2-54	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.496	0.782968078591711	0.126902608166764	1	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.5234	-0.164141500418865	0.658774725560142	1	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.2652	0.307389738669578	0.485981058933201	1	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	NA	1.74	1.77	0.3	all	0.25
OTU.398	0.0290975962793603	0.761914748959513	1	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.3094	0.321039034059289	0.478354218148214	1	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.2605	0.352159922644253	0.486925045276348	1	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.15138	-0.609625093948644	0.608659442774843	1	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.167	0.381835067073857	0.408092833035834	1	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.2993	0.753652140706744	0.386727333895654	1	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	NA	1.74	1.77	0.3	all	0.25
OTU.1674	-0.010073992486879	0.614885608777112	1	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.1711	1.56816591772588	0.256708172709756	1	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfobulbus	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.1294	0.832810516154516	0.356071600561565	1	Bacteria	Acidobacteria	Holophagae	Holophagales	Holophagaceae	NA	NA	1.74	1.77	0.3	all	0.25
OTU.93	-0.882209031711437	0.999999058481403	1	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	NA	NA	1.74	1.77	0.3	all	0.25
OTU.7395	-0.342601565851238	0.785012927785537	1	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA	1.74	1.77	0.3	all	0.25
OTU.1104	-0.883964486700662	0.962493408075391	1	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	uncultured	NA	NA	1.74	1.77	0.3	all	0.25
OTU.215	0.00934998171548417	0.718296164339701	1	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	Anaeromyxobacter	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.745	0.641823681818304	0.248652512679299	1	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Archangiaceae	Anaeromyxobacter	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.3755	-0.51054567931143	0.845033271282406	1	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA	1.74	1.77	0.3	all	0.25
OTU.769	-0.320452656082804	0.862081444981864	1	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Vulgatibacteraceae	Vulgatibacter	NA	1.74	1.77	0.3	all	0.25
OTU.305	-0.049816623838783	0.686446430665667	1	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Phaselicystidaceae	Phaselicystis	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.1406	-0.724807238320302	0.815491903538619	1	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	BIrii41	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.345	0.0848716213249013	0.691517812697105	1	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	BIrii41	Ambiguous_taxa	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.18806	0.477011719102938	0.365289317146912	1	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Pajaroellobacter	NA	1.74	1.77	0.3	all	0.25
OTU.600	-0.479293160352474	0.855744907642189	1	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Pajaroellobacter	NA	1.74	1.77	0.3	all	0.25
OTU.7392	1.00905422510788	0.131019387951394	1	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Pajaroellobacter	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.3662	-0.223526756110668	0.735303667640613	1	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Pajaroellobacter	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.27171	-0.120866120590054	0.568766378195878	1	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Pajaroellobacter	NA	1.74	1.77	0.3	all	0.25
OTU.604	0.0815472301357895	0.828939280408556	1	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Pajaroellobacter	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.1719	1.16385536993084	0.250875247867795	1	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.1783	2.32792541085488	0.0871321092711627	1	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	uncultured	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.228	1.27368095563592	0.046476331259645	1	Bacteria	Latescibacteria	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.89	-0.353755068999466	0.999187199108169	1	Bacteria	Latescibacteria	NA	NA	NA	NA	NA	1.74	1.77	0.3	all	0.25
OTU.233	2.23011854791086	0.140770412725971	1	Bacteria	Latescibacteria	Latescibacteria	Latescibacterales	Latescibacteraceae	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.564	-1.57150629400487	0.988577207980102	1	Bacteria	Planctomycetes	Pla4 lineage	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.1565	0.555404104355776	0.402855725411939	1	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Gimesiaceae	uncultured	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.12106	1.3366114752546	0.363590704312536	1	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Gimesiaceae	uncultured	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.734	1.0785206710521	0.395016196496081	1	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Gimesiaceae	uncultured	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.1474	2.32195983966218	0.0282126062779527	1	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	uncultured	NA	NA	1.74	1.77	0.3	all	0.25
OTU.14020	3.18710696774347	3.98026193528085e-07	0.000154168812293212	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	uncultured	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.27384	2.00140384894925	6.75542837652533e-05	0.0135341513336594	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	uncultured	Ambiguous_taxa	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.18160	2.10215574056366	1.04306304863322e-12	7.85395102486712e-10	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	uncultured	Ambiguous_taxa	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.32	1.16167369087053	5.89271899978274e-07	0.00020139233758081	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	uncultured	Ambiguous_taxa	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.912	0.120914655059914	0.598653560847204	1	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.4381	-1.37664043878608	0.999743374544	1	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.13872	0.791614889461554	0.203583996136863	1	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.5864	0.268458297541811	0.495630259815709	1	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	uncultured planctomycete	1.74	1.77	0.3	all	0.25
OTU.5534	0.066548224776161	0.57041169089113	1	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.2945	0.269635967591284	0.493065516745512	1	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.1789	-0.712999632410358	0.851189189649833	1	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.2320	-0.0305152953177609	0.73003852346631	1	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.5187	0.806720796877659	0.326809389763713	1	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.3893	0.119493854425081	0.532656903824952	1	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmata	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.3483	1.95950413121924	0.0706176535324575	1	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmata	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.1283	0.110586300013628	0.615079015652294	1	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.1381	0.750123078019213	0.238502783699828	1	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.1739	1.86983246122242	0.115434711188089	1	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.522	0.85176557696994	0.0601026758994874	1	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.2464	0.888754600558333	0.265552122414893	1	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.4173	1.58407413991492	0.278964479640594	1	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.4508	-0.636978379509747	0.773519515598794	1	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.1527	0.731694116594145	0.374967590427815	1	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.4584	0.854695174765724	0.41437322236666	1	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	uncultured planctomycete	1.74	1.77	0.3	all	0.25
OTU.1228	1.99500081099129	0.00647867242999412	0.470513585228323	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.1517	0.556194585219781	0.255175750281467	1	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.1464	0.544597523864856	0.295042598272565	1	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.1553	1.12993870992909	0.259635752258391	1	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.2532	-0.231749779613367	0.714302887234726	1	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	uncultured planctomycete	1.74	1.77	0.3	all	0.25
OTU.1481	0.626205658730634	0.134638717551326	1	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
